searching,total_results,latest_sale_date,min_sale_price,max_sale_price,avg_sale_price_overall,msrp_value,profit_value,min_sale_price_embed,chart_url
LEGO STAR WARS A NEW HOPE IMPERIAL STAR DESTROYER 75252,24,2024-04-22,779.99,1149.95,916.12,$725.00,$81.19,$823.86,https://quickchart.io/chart/render/sf-2cf4851e-aef6-4fe5-8d45-088d380c664f
LEGO STAR WARS BOBA FETT HELMET BUILDING KIT,21,2024-04-21,57.0,85.43,76.52,$65.00,$2.34,$73.86,https://quickchart.io/chart/render/sf-399760a5-0743-4448-a7e6-9e1243e97515
LEGO STAR WARS CLONE WARS ARMORED ASSAULT TANK 75283,12,2024-04-22,42.99,65.0,51.87,$60.00,$-14.35,$68.19,https://quickchart.io/chart/render/sf-f6b03365-005f-494f-8e34-611d2604723a
LEGO STAR WARS DAGOBAH 75330 SET,24,2024-04-20,65.5,106.19,76.55,$60.00,$7.36,$68.18,https://quickchart.io/chart/render/sf-7b012804-f31b-4f1b-8ff7-499e4f17e860
LEGO STAR WARS EWOK ATTACK 7956,5,2024-04-18,32.99,117.1,67.41,$90.00,$-30.68,$102.28,https://quickchart.io/chart/render/sf-0301b2c0-c119-44fa-a151-17bed7ed8fb2
LEGO STAR WARS MANDALORIAN STARFIGHTER 75316,12,2024-04-23,60.0,142.5,81.95,$60.00,$12.12,$68.18,https://quickchart.io/chart/render/sf-09487dee-1111-4ce2-ac89-5789395c58bc
LEGO STAR WARS SCOUT TROOPER HELMET 75305,20,2024-04-22,69.99,99.93,81.55,$60.00,$11.76,$68.18,https://quickchart.io/chart/render/sf-c971de70-7a0f-4fb7-aa6b-fc6e422dc332
LEGO STAR WARS SKYWALKER SAGA DELUXE EDITION - NINTENDO SWITCH,13,2024-04-04,54.64,120.0,79.13,$75.00,$-5.37,$85.23,https://quickchart.io/chart/render/sf-d55b03ad-277b-4a3e-a1b1-44fd13d41fb7
LEGO STAR WARS SKYWALKER SAGA DELUXE EDITION - PS4,13,2024-04-07,39.51,85.0,68.49,$75.00,$-14.73,$85.23,https://quickchart.io/chart/render/sf-96c0aaf0-04a2-422f-ae8e-3f269a347c2e
LEGO STAR WARS SKYWALKER SAGA DELUXE EDITION - PS5,6,2024-04-08,85.0,129.99,109.02,$80.00,$15.94,$90.90,https://quickchart.io/chart/render/sf-e1ce2927-d0e9-47ca-a054-98e683171893
LEGO TECHNIC PORSCHE 911 GT3 RS,23,2024-04-23,494.0,1199.99,727.97,$380.00,$260.61,$431.81,https://quickchart.io/chart/render/sf-a4c8f9ea-576d-48ba-b49d-a91a5e104e7d
LEGO VALENTINE LOVEBIRDS 40522 BUILDING TOY SET,6,2024-02-08,29.99,40.0,33.82,$30.00,$-0.24,$34.10,https://quickchart.io/chart/render/sf-4b68d307-2075-47bb-b2f9-593baeb665ff
MAGIC THE GATHERING LORD OF THE RINGS GIFT BUNDLE,7,2024-04-16,134.99,169.95,151.41,$250.00,$-116.76,$284.10,https://quickchart.io/chart/render/sf-4c3987fe-7847-469c-8be1-ee479cff45cf
