searching,total_results,latest_sale_date,min_sale_price,max_sale_price,avg_sale_price_overall,msrp_value,profit_value,min_sale_price_embed,chart_url
barbie looks doll original brunette wavy hair gtd89,11,2024-04-15,67.99,180.0,95.53,$22.00,$62.07,$25.00,https://quickchart.io/chart/render/sf-3db2491a-3582-4f37-9484-0ee798f48ff3
barbie looks 13 red hair red skirt hjw80,6,2024-04-18,22.91,34.99,27.73,$22.00,$2.40,$25.00,https://quickchart.io/chart/render/sf-4adc1c02-fddc-4c85-8e02-23fab2d217d3
barbie looks doll petite curly red hair hcb77,14,2024-04-25,19.99,36.09,28.66,$22.00,$3.22,$25.00,https://quickchart.io/chart/render/sf-eaf3d9d8-740e-4f1b-800e-fe88df695c11
barbie looks doll tall blonde gxb28,14,2024-04-27,34.99,99.68,51.23,$22.00,$23.08,$24.99,https://quickchart.io/chart/render/sf-0c009726-2f81-46f2-bdda-1324a244811c
barbie looks doll 20 hrm12,11,2024-04-27,34.95,85.0,48.71,$25.00,$17.86,$28.40,https://quickchart.io/chart/render/sf-80bd6a6f-16ff-4f72-a9f7-397f3116722f
barbie looks doll 21 hrm13,14,2024-04-27,22.49,98.52,37.77,$25.00,$8.24,$28.40,https://quickchart.io/chart/render/sf-b9a9d822-674d-48dc-a90b-397030b51d38
barbie looks doll 22 hrm14,17,2024-04-27,24.99,69.99,38.26,$25.00,$8.67,$28.40,https://quickchart.io/chart/render/sf-67afdd27-fba7-4aac-8ed5-b21558e5b0bb
barbie looks doll 23 hrm15,7,2024-04-24,24.99,50.0,36.7,$25.00,$7.30,$28.40,https://quickchart.io/chart/render/sf-ea96e386-7967-443c-ac20-73741ed4b8ad
barbie looks doll 24 hrm16,8,2024-04-27,34.95,55.0,40.92,$25.00,$11.01,$28.40,https://quickchart.io/chart/render/sf-fe17531e-9a2a-407c-9f88-ed17be5fd6fb
barbie looks doll 25 hrm17,18,2024-04-27,34.95,60.0,41.29,$25.00,$11.34,$28.40,https://quickchart.io/chart/render/sf-0ba6afcc-d91b-44a2-93cb-da4072369d9a
barbie looks doll with mix and match fashions hjx28,8,2024-04-20,47.95,64.9,55.7,$30.00,$19.02,$34.09,https://quickchart.io/chart/render/sf-2d8b3d60-a86d-41e5-af75-8ff2d65676cb
barbie looks ken doll blonde with facial hair gtd90,12,2024-04-21,55.0,99.0,79.77,$22.00,$48.20,$25.00,https://quickchart.io/chart/render/sf-123395a3-644f-4adb-a508-7af51db0072c
barbie lunar new year doll gtj92,17,2024-04-12,34.95,99.99,55.09,$50.00,$-1.52,$56.82,https://quickchart.io/chart/render/sf-3f2cdb42-9dfa-425e-ad66-c7595693f68a
