searching,total_results,latest_sale_date,min_sale_price,max_sale_price,avg_sale_price_overall,msrp_value,profit_value,min_sale_price_embed,chart_url
XFX RADEON RX 7900 XTX,13,2025-01-28,500.0,850.0,736.92,$1200.00,$-551.51,$1363.64,https://quickchart.io/chart/render/sf-62eef338-4a95-4312-83f1-92df5da7a2c8
XFX RADEON RX 7900 XTX MERC310 BLACK,16,2025-01-28,700.0,999.99,772.81,$1200.00,$-519.93,$1363.64,https://quickchart.io/chart/render/sf-c4cb0b84-69c4-438e-bee8-eac7d1dbeac1
ZOTAC GEFORCE RTX 4070 TI SUPER TRINITY BLACK EDITION,8,2025-01-29,699.0,838.99,767.12,$1000.00,$-324.93,$1136.37,https://quickchart.io/chart/render/sf-0950b173-d2b4-4469-ba5e-52d90974c7ba
ZOTAC GEFORCE RTX 4070 TI SUPER TRINITY WHITE,7,2025-01-29,799.99,1342.5,1014.34,$1000.00,$-107.38,$1136.37,https://quickchart.io/chart/render/sf-7b58e21f-7f29-4ae6-8fd1-cf8c16ebe991
ZOTAC GEFORCE RTX 4080 AMP EXTREME AIRO,17,2025-01-28,800.0,1410.0,1023.47,$1600.00,$-699.35,$1818.19,https://quickchart.io/chart/render/sf-2de547d8-7995-4013-8322-45fad408afbc
ZOTAC GEFORCE RTX 4080 SUPER AMP,6,2025-01-28,990.0,1469.99,1255.0,$1500.00,$-395.60,$1704.55,https://quickchart.io/chart/render/sf-65c0439f-5793-4622-8026-23f4ea5e4604
ZOTAC GEFORCE RTX 4080 SUPER AMP EXTREME AIRO,14,2025-01-28,850.0,1410.0,1061.21,$1500.00,$-566.14,$1704.55,https://quickchart.io/chart/render/sf-a4a5e4ae-0090-4304-8f1c-90ffc2bfbf33
ZOTAC GEFORCE RTX 4080 SUPER TRINITY BLACK,11,2025-01-29,919.99,1369.99,1055.36,$1500.00,$-571.28,$1704.55,https://quickchart.io/chart/render/sf-93420b62-71f5-4c0e-8fed-adf2e180abf8
ZOTAC GEFORCE RTX 4080 SUPER TRINITY OC WHITE,8,2025-01-28,950.0,1419.0,1191.79,$1500.00,$-451.22,$1704.55,https://quickchart.io/chart/render/sf-0b871031-440f-4b3f-841c-ceefe33d1bda
ZOTAC GEFORCE RTX 4080 TRINITY,24,2025-01-30,783.22,1419.0,1029.14,$1600.00,$-694.36,$1818.19,https://quickchart.io/chart/render/sf-d6478986-4499-475b-8797-aba0592dd485
