searching,total_results,latest_sale_date,min_sale_price,max_sale_price,avg_sale_price_overall,msrp_value,profit_value,min_sale_price_embed,chart_url
Bumblebee Enamel Pin Tom Whalen,21,2024-04-20,17.99,150.0,40.88,$10.00,$25.97,$11.36,https://quickchart.io/chart/render/sf-b95d492b-5fe3-46c5-9b18-af5c7bc2e506
By Chance or Providence Becky Cloonan,2,2024-03-14,9.47,14.99,12.23,$10.19,$0.57,$11.57,https://quickchart.io/chart/render/sf-23fd1503-1b40-4acd-be19-a4736da86f27
Cable Enamel Pin Matt Taylor,18,2024-04-15,12.43,24.99,17.79,$10.00,$5.66,$11.36,https://quickchart.io/chart/render/sf-52eec7b5-7f7e-4515-8d61-3d3738b72de2
Cable Enamel Pin Tom Whalen,14,2024-04-20,24.99,150.0,65.17,$10.00,$47.35,$11.36,https://quickchart.io/chart/render/sf-5acbfd1c-095a-4d6d-a546-2077009b7497
Callboys - Original Music From The Series LP Jimmy Dewit,10,2024-04-21,18.0,97.37,39.64,$32.00,$2.88,$36.36,https://quickchart.io/chart/render/sf-f00c75ab-10da-4b3b-a873-f70e571de02f
CAM - Original Motion Picture Soundtrack LP Gavin Brivik,14,2024-04-24,13.99,62.0,29.28,$25.00,$0.77,$28.40,https://quickchart.io/chart/render/sf-f3c29d0e-02db-4497-a8c9-26f9b2e26de9
Candyman – Original Motion Picture Soundtrack LP Philip Glass,1,2024-03-09,15.0,15.0,15.0,$25.00,$-11.80,$28.41,https://quickchart.io/chart/render/sf-ae9c12c4-a566-461f-ae31-197f7d05bea7
Cannon Wallace Wood,9,2024-04-23,37.5,100.0,64.06,$29.99,$26.38,$34.07,https://quickchart.io/chart/render/sf-39024108-cb7f-47df-ab85-57b8c183b255
Captain America Enamel Pin Tom Whalen,16,2024-04-20,24.99,150.0,60.84,$10.00,$43.54,$11.36,https://quickchart.io/chart/render/sf-1104d35e-b660-4bf8-a96f-c2cce5fbb9d6
Captain America Enamel Pin Matt Taylor,17,2024-04-15,10.99,49.95,21.6,$10.00,$9.01,$11.36,https://quickchart.io/chart/render/sf-086fdbd7-1db0-4119-b346-4c03de43c089
Captain America Enamel Pin Dan Hipp,19,2024-04-13,9.95,49.95,18.25,$10.00,$6.06,$11.36,https://quickchart.io/chart/render/sf-a2d55c8a-2910-4843-8d6b-d9e9929ad8c0
Captain Marvel Enamel Pin Matt Taylor,17,2024-04-14,10.99,45.0,20.88,$10.00,$8.37,$11.36,https://quickchart.io/chart/render/sf-ce494f42-2f18-4311-b8d5-e75a047b9290
Careful by Boy Harsher Boy Harsher,8,2024-03-29,18.61,45.0,28.13,$22.00,$2.75,$25.00,https://quickchart.io/chart/render/sf-fba9d9b9-4e4d-40a5-9699-6dd0de2f4c31
Carnage Enamel Pin Tom Whalen,14,2024-04-18,27.99,150.0,66.24,$10.00,$48.29,$11.36,https://quickchart.io/chart/render/sf-5b4d2872-16ba-48f4-9bd4-4fcec5119ab6
Casey Jones Enamel Pin Mondo,19,2024-04-23,12.95,47.49,23.29,$10.00,$10.50,$11.36,https://quickchart.io/chart/render/sf-75a50441-86d7-45a9-beae-5d8d66963f8e
Casey Jones Enamel Pin Mondo,19,2024-04-23,12.95,47.49,23.29,$10.00,$10.50,$11.36,https://quickchart.io/chart/render/sf-e94cbfd9-3928-4121-a80d-caf8bd6992e4
Castlevania – Original Video Game Soundtrack 10' LP Konami Kukeiha Club,1,2024-03-21,65.0,65.0,65.0,$25.00,$32.20,$28.40,https://quickchart.io/chart/render/sf-c4f56772-317d-4ce7-b183-0bf06cf59c83
Castlevania: Rondo Of Blood / Dracula X – Original Video Game Soundtrack 2XLP Konami Kukeiha Club,1,2024-04-19,47.39,47.39,47.39,$35.00,$6.70,$39.77,https://quickchart.io/chart/render/sf-54e34d81-58d4-4c61-b285-ddfc6cadd482
Cherry Five LP by Cherry Five Cherry Five,4,2024-04-09,30.0,49.99,39.04,$35.00,$-0.64,$39.78,https://quickchart.io/chart/render/sf-ed086761-1a3e-4366-886f-abe53294c973
