searching,total_results,latest_sale_date,min_sale_price,max_sale_price,avg_sale_price_overall,msrp_value,profit_value,min_sale_price_embed,chart_url
Barbie Inspiring Women Anna May Wong Doll HMT98,14,2024-04-17,39.95,59.99,48.09,$35.00,$7.32,$39.77,https://quickchart.io/chart/render/sf-c869e59a-b94a-4b99-ad71-4ed866a62299
Barbie Inspiring Women Celia Cruz Doll HJX31,18,2024-04-21,24.5,38.99,29.63,$35.00,$-8.93,$39.78,https://quickchart.io/chart/render/sf-2c467963-cf02-491b-8c1f-e12d596e3e40
Barbie Inspiring Women Helen Keller Doll GYH02,14,2024-04-20,25.35,69.99,38.93,$35.00,$-0.74,$39.78,https://quickchart.io/chart/render/sf-60f7fa2f-1e55-4e95-b81f-f77edc71c0da
Barbie Inspiring Women Maya Angelou Doll GYH04,16,2024-04-22,32.0,55.0,39.17,$35.00,$-0.53,$39.78,https://quickchart.io/chart/render/sf-290c0192-cbad-4299-8dfb-a0e29e74f181
Barbie Inspiring Women Principal Chief Wilma Mankiller Doll HMT92,21,2024-04-22,145.0,209.99,168.02,$35.00,$112.86,$39.77,https://quickchart.io/chart/render/sf-47169f4b-0a9d-4cc4-9913-7e100b032ccb
Barbie Ken 60th Anniversary Doll GTJ89,16,2024-04-17,45.9,80.14,69.36,$50.00,$11.04,$56.81,https://quickchart.io/chart/render/sf-fa095aed-e7bd-417f-b317-da6f573b25f7
Barbie Looks Doll With Mix-and-Match Fashions HJX28,8,2024-04-20,47.95,64.9,56.79,$30.00,$19.98,$34.09,https://quickchart.io/chart/render/sf-88f93e13-1cf8-4e23-851d-b31a7856167c
Barbie Lunar New Year Doll GTJ92,16,2024-04-12,35.95,99.99,58.47,$50.00,$1.45,$56.81,https://quickchart.io/chart/render/sf-e50eaf4e-f389-4ce5-8c52-3ee59d279250
Barbie Music Series Stevie Nicks Doll HMV00,16,2024-04-23,189.99,235.0,203.24,$55.00,$123.85,$62.49,https://quickchart.io/chart/render/sf-b3b515c3-9eab-43ee-b191-47b2130844c3
Barbie NFL Super Bowl Champion Doll JFF35,18,2024-03-28,58.0,89.99,70.99,$30.00,$32.47,$34.09,https://quickchart.io/chart/render/sf-92b5ad46-f20e-445b-8c07-8731e0a968a0
Barbie NFL Super Bowl LVIII Champion Doll Kansas City Chiefs HRM76,21,2024-04-15,58.0,89.99,71.06,$30.00,$32.53,$34.09,https://quickchart.io/chart/render/sf-99ddfbf1-92ff-410c-9a30-157ff99dfc28
Barbie Pink Collection Doll - Pink Premiere GTJ76,14,2024-04-17,119.99,329.0,164.41,$100.00,$44.68,$113.63,https://quickchart.io/chart/render/sf-a5831c37-29dc-4874-9591-7d1ea07f7c56
Barbie Pink Collection Doll 2 GXL13,13,2024-04-17,85.0,175.0,129.99,$125.00,$-10.61,$142.05,https://quickchart.io/chart/render/sf-06fb23ca-c72e-47b0-ae12-13cfdcba5e7c
Barbie Pink Collection Doll 3 HCB74,17,2024-04-22,119.99,329.0,171.68,$100.00,$51.08,$113.63,https://quickchart.io/chart/render/sf-442b27a9-1098-4a29-9436-11b05e515ac9
Barbie Pink Collection Doll 4 HBX96,9,2024-04-22,129.99,329.0,194.0,$125.00,$45.72,$142.04,https://quickchart.io/chart/render/sf-c507ea1e-00f8-4d53-b5ea-d34444a14c34
Barbie Pink Collection Doll 5 HJW86,11,2024-04-16,119.99,175.0,152.08,$110.00,$23.83,$124.99,https://quickchart.io/chart/render/sf-3c0121f0-b79b-4ad3-bed0-dba762e4e633
Barbie Rewind Doll - Career Girl GXL24,21,2024-04-19,38.0,89.99,52.78,$45.00,$1.45,$51.13,https://quickchart.io/chart/render/sf-d82f950b-8ff5-4fcd-a6de-be7caaf9eeb2
Barbie Rewind Doll - Night Out GTJ88,21,2024-04-21,14.95,32.18,22.37,$45.00,$-25.31,$51.14,https://quickchart.io/chart/render/sf-4a724629-f82d-499e-9270-9035d0df21ca
Barbie Rewind Doll - Workin' Out GTJ87,6,2024-04-01,7.49,32.18,20.85,$45.00,$-26.65,$51.14,https://quickchart.io/chart/render/sf-b07f94b9-b514-4e64-a6c1-bfe87a0d2dac
Barbie Rewind Doll – Schoolin' Around HBY13,5,2024-04-14,11.5,45.05,31.51,$45.00,$-17.27,$51.14,https://quickchart.io/chart/render/sf-4f4bd001-c82a-48ee-b7a1-2d2afb3269de
Barbie Rewind Doll – Slumber Party HJX19,6,2024-04-14,16.99,30.79,27.4,$45.00,$-20.89,$51.14,https://quickchart.io/chart/render/sf-22f5c5d3-e207-45f6-9c6c-f22c1512cdd6
Barbie Signature David Bowie Barbie Doll #2 GXH59,14,2024-04-08,46.95,74.99,57.1,$55.00,$-4.75,$62.51,https://quickchart.io/chart/render/sf-8717c160-ea36-4a0e-af9c-d509badbe79e
Barbie Signature Inspiring Women Doll HJX37,20,2024-04-18,22.0,50.0,32.37,$35.00,$-6.51,$39.78,https://quickchart.io/chart/render/sf-421fe081-f8b4-4890-9c37-905462a1836a
Barbie Signature Logo Black Baseball Hat 9315270_7854,3,2024-03-14,24.0,29.99,27.99,$30.00,$-5.37,$34.10,https://quickchart.io/chart/render/sf-1de522ca-9205-4b12-80d8-e9525bcd67bd
Barbie Signature Logo Black Long Sleeve Shirt 8827890_3456,4,2024-04-07,24.97,72.99,43.35,$40.00,$-1.85,$45.46,https://quickchart.io/chart/render/sf-d8e97d30-3323-4d36-a575-e25f0fa1d951
Barbie Signature Logo Black Tote Bag 9999307_10732,6,2024-04-21,49.95,92.0,61.15,$30.00,$23.81,$34.09,https://quickchart.io/chart/render/sf-532c0bff-d946-485d-90b9-bfaf48c5ea17
Barbie Signature Music Series Tina Turner Doll HCB98,6,2024-04-22,150.0,185.0,168.32,$55.00,$93.12,$62.49,https://quickchart.io/chart/render/sf-aff06477-2650-43a9-bedc-00cb73b79e70
Barbie Signature Ted Lasso Doll HJW91,21,2024-04-22,24.99,52.88,38.35,$50.00,$-16.25,$56.82,https://quickchart.io/chart/render/sf-a362ba6e-7006-446a-8694-e28fbbceacc5
Barbie Signature Ted Lasso Keeley Jones Doll HJW92,12,2024-04-18,24.99,50.0,31.68,$50.00,$-22.12,$56.82,https://quickchart.io/chart/render/sf-234aff49-c8b1-46b9-9f2d-0a2faec108f9
Barbie Signature Ted Lasso Rebecca Welton Doll HJW93,8,2024-04-10,26.0,67.41,43.2,$50.00,$-11.98,$56.82,https://quickchart.io/chart/render/sf-dd9facb9-2d6b-4344-b161-f942451b6a70
Barbie Styled by Design Doll 1 HRM31,8,2024-04-16,99.0,199.95,150.61,$100.00,$32.54,$113.63,https://quickchart.io/chart/render/sf-2be41e54-34e8-4840-9844-e9ff17854d65
Barbie Supermodel Claudia Schiffer Doll in Versace Gown HCB94,16,2024-04-22,94.49,120.0,100.75,$85.00,$3.66,$96.59,https://quickchart.io/chart/render/sf-a6f07af4-9bb0-49fe-9602-ce9da2c72f3e
Barbie The Album – Official Vinyl Movie Soundtrack Set HYG44,8,2024-04-18,57.75,95.0,70.21,$50.00,$11.78,$56.81,https://quickchart.io/chart/render/sf-d5d83df7-8c85-4950-92f8-c22b7da7139b
Barbie The Movie Barbie Pink Visor APQ-4096264S87A0,7,2024-03-29,48.99,99.0,71.14,$25.00,$37.60,$28.40,https://quickchart.io/chart/render/sf-45b4d388-a58f-4071-8824-0ee0235ba5ff
Barbie The Movie Hot Wheels Corvette 4-Pack HRL24,20,2024-04-23,34.98,57.0,40.12,$30.00,$5.31,$34.09,https://quickchart.io/chart/render/sf-03a34e5a-e191-4453-b37c-53fdad372b63
Barbie The Movie Ken Visor APQ-4096265S87A0,24,2024-04-22,59.99,128.72,77.63,$25.00,$43.31,$28.40,https://quickchart.io/chart/render/sf-b7747332-f47e-4f23-bd72-9aea91fd0dc7
Barbie The Movie Logo Long Sleeve Shirt 1170515_3600,5,2024-04-21,18.5,39.99,30.69,$40.00,$-12.99,$45.46,https://quickchart.io/chart/render/sf-b8ef3483-5149-456a-904a-a55396a3d972
Barbie The Movie Logo Pink Hat 5328184_7858,8,2024-03-19,16.99,79.99,32.66,$35.00,$-6.26,$39.78,https://quickchart.io/chart/render/sf-79399ec5-3fc0-4778-a210-51b913c31631
Barbie The Movie Logo Pink Mug 2439794_12578,7,2024-03-30,11.99,25.0,18.97,$15.00,$1.69,$17.04,https://quickchart.io/chart/render/sf-523885ec-84b3-4c33-9c13-3a970cc46df5
Barbie The Movie Logo Pink Tee 6974792_4136,5,2024-03-19,14.5,31.34,23.96,$30.00,$-8.92,$34.10,https://quickchart.io/chart/render/sf-64f0f4cf-a6f0-48ef-8ac5-c1f486d96ba7
Barbie The Movie Logo T-Shirt APQ-4096292S5A0,2,2024-03-21,24.99,29.0,26.99,$35.00,$-11.25,$39.78,https://quickchart.io/chart/render/sf-e38086df-7b4f-4c48-ad95-fa8045fffc8b
Barbie the Movie Logo T-Shirt APQ-4096282S5A0,2,2024-03-21,24.99,29.0,26.99,$30.00,$-6.25,$34.10,https://quickchart.io/chart/render/sf-bdbbff8a-73fb-4535-8657-bbde173715e5
Barbie The Movie Pink Corvette Convertible HPK02,11,2024-03-28,79.99,149.99,112.09,$75.00,$23.64,$85.22,https://quickchart.io/chart/render/sf-b4a9a917-2621-442f-8f83-b2edb8d9a4dd
Barbie Tribute Collection Laverne Cox Doll HCB99,19,2024-04-20,15.0,44.95,21.2,$45.00,$-26.34,$51.14,https://quickchart.io/chart/render/sf-fb7c4f95-d5ca-4981-863e-af0f8e0eccdd
Barbie Tribute Collection Vera Wang Barbie Doll GXL12,10,2024-04-20,39.0,52.17,44.14,$40.00,$-1.16,$45.46,https://quickchart.io/chart/render/sf-50b45c94-c370-4303-8efd-d3e6f1c99b7f
Barbie x Bob Mackie 2023 Holiday Angel Doll HJX12,7,2024-04-13,95.0,231.83,150.47,$100.00,$32.41,$113.63,https://quickchart.io/chart/render/sf-6acd8cd1-7efd-4b0f-8e84-2276c5d06d31
