searching,total_results,latest_sale_date,min_sale_price,max_sale_price,avg_sale_price_overall,msrp_value,profit_value,min_sale_price_embed,chart_url
PNY GEFORCE RTX 3090 UPRISING,16,2024-08-15,525.0,700.0,631.02,$1200.00,$-644.70,$1363.64,https://quickchart.io/chart/render/sf-a589eaae-58b4-461d-933d-898943e0de15
PNY GEFORCE RTX 4090 VERTO OC,17,2024-08-14,1150.0,1644.95,1440.46,$2200.00,$-932.40,$2500.00,https://quickchart.io/chart/render/sf-9bf04a3f-123f-40f7-8517-4482653bfcf3
POKEMON TCG CELEBRATIONS ULTRA PREMIUM COLLECTION,20,2024-08-17,318.0,451.2,363.45,$190.00,$129.84,$215.90,https://quickchart.io/chart/render/sf-5f40f482-a8c3-45e4-ad7b-fd31196d6e0b
POKEMON TCG HIDDEN FATES TIN,16,2024-08-17,45.0,199.98,87.25,$30.00,$46.78,$34.09,https://quickchart.io/chart/render/sf-eeb99aa2-a7a0-45ea-a415-c3a24384cbe8
POKEMON TCG SCARLET VIOLET 35 POKEMON 151 BOOSTER BUNDLE,10,2024-08-12,42.0,144.94,92.66,$35.00,$46.54,$39.77,https://quickchart.io/chart/render/sf-0f02222b-90f0-4947-8760-5e616ba764fa
POKEMON TCG SWORD AND SHIELD SILVER TEMPEST BOOSTER BOX,12,2024-08-17,100.24,224.93,165.04,$250.00,$-104.76,$284.10,https://quickchart.io/chart/render/sf-19519a86-7b8c-4aff-a75b-c5e04f7b12c6
POWER RANGERS LIGHTNING COLLECTION GREEN RANGER 6 INCH,7,2024-08-16,29.03,84.0,50.51,$30.00,$14.45,$34.09,https://quickchart.io/chart/render/sf-85e6cf91-138a-49b5-9a45-a4412c5b706e
RASPBERRY PI 4 MODEL B 2 GB,18,2024-08-17,25.0,69.99,43.06,$55.00,$-17.11,$62.51,https://quickchart.io/chart/render/sf-4440fb9b-25cd-4f7e-9a16-e9bafbf695a1
RASPBERRY PI 4 MODEL B 8 GB,7,2024-08-17,59.99,179.0,89.43,$85.00,$-6.30,$96.60,https://quickchart.io/chart/render/sf-d45481f6-6f43-4b09-9a6e-2e82b8ad540a
RAVENSBURGER DISNEY LORCANA D100 COLLECTORS EDITION TCG GIFT SET,7,2024-08-17,54.99,154.99,82.99,$200.00,$-126.97,$227.28,https://quickchart.io/chart/render/sf-de610b4b-565d-4c27-aa73-96cfbcd50e79
RAVENSBURGER DISNEY LORCANA RISE OF THE FLOODBORN TCG BOOSTER PACK,16,2024-08-17,99.99,175.0,133.66,$30.00,$87.62,$34.09,https://quickchart.io/chart/render/sf-2f54e886-9d4d-4047-bc49-9f5240d6451a
RAVENSBURGER DISNEY LORCANA THE FIRST CHAPTER EVIL QUEEN,19,2024-08-17,185.0,298.95,231.15,$50.00,$153.41,$56.81,https://quickchart.io/chart/render/sf-3df90b6e-d6d7-494c-9f34-682b5dc7ee7c
