searching,total_results,latest_sale_date,min_sale_price,max_sale_price,avg_sale_price_overall,msrp_value,profit_value,min_sale_price_embed,chart_url
LEGO STAR WARS BOBA FETT HELMET BUILDING KIT,22,2024-10-24,59.99,84.87,73.06,$65.00,$-0.71,$73.87,https://quickchart.io/chart/render/sf-66963cf2-c2a5-4772-b105-b171fa4bcdcf
LEGO STAR WARS CLONE COMMANDER CODY HELMET MODEL SET 75350,8,2024-10-19,39.99,54.95,45.62,$50.00,$-9.85,$56.82,https://quickchart.io/chart/render/sf-fae628fb-032f-4c98-a5ea-b963c25dc370
LEGO STAR WARS DAGOBAH 75330 SET,23,2024-10-24,51.0,115.64,74.8,$60.00,$5.82,$68.18,https://quickchart.io/chart/render/sf-bdfc3cfa-6673-467e-8b90-e3a5592e1a02
LEGO STAR WARS DARK TROOPER HELMET SET 75343,20,2024-10-22,84.95,116.28,94.66,$60.00,$23.30,$68.18,https://quickchart.io/chart/render/sf-77e7e917-5f99-4409-8bd8-6b30a4da3eaa
LEGO STAR WARS EMPEROR THRONE ROOM SET 75352,11,2024-10-16,64.59,83.99,71.02,$65.00,$-2.50,$73.87,https://quickchart.io/chart/render/sf-3f96f66a-9966-4fe9-bd40-2e27f875508d
LEGO STAR WARS HARRY POTTER HOGWARTS CHAMBER OF SECRETS SET 76407,23,2024-10-23,84.0,114.99,100.45,$90.00,$-1.60,$102.28,https://quickchart.io/chart/render/sf-1a760408-6ca1-4f6b-be39-9d6b3dc23e6d
LEGO STAR WARS HARRY POTTER SHRIEKING SHACK 76407,21,2024-10-13,68.95,96.99,79.75,$70.00,$0.18,$79.54,https://quickchart.io/chart/render/sf-95f980a4-0f4c-417a-8ff9-5675c551cabc
LEGO STAR WARS INQUISITOR TRANSPORT SCYTH 75336,18,2024-10-23,70.0,200.0,111.66,$75.00,$23.26,$85.22,https://quickchart.io/chart/render/sf-faa64a7a-de83-486c-88d7-41e51294c107
LEGO STAR WARS LUKE SKYWALKER RED FIVE HELMET SET 75327,20,2024-10-20,61.99,81.34,73.74,$75.00,$-10.11,$85.23,https://quickchart.io/chart/render/sf-8afa9b6e-659a-4321-873c-9fe4137692d3
LEGO STAR WARS REPUBLIC FIGHTER TANK 75342,17,2024-10-24,39.95,60.0,48.28,$50.00,$-7.51,$56.82,https://quickchart.io/chart/render/sf-9bc29221-b234-49bc-b089-f3dc66c608af
LEGO STAR WARS THE ARMORER 75319 BUILDING KIT,17,2024-10-22,41.5,56.0,46.63,$30.00,$11.03,$34.09,https://quickchart.io/chart/render/sf-81f01003-f219-4007-a1aa-e05d3f46688d
LEGO STAR WARS TIE FIGHTER PILOT HELMET BUILDING KIT 75274,16,2024-10-24,265.0,324.9,299.49,$75.00,$188.55,$85.22,https://quickchart.io/chart/render/sf-e2dc61f9-0a12-4662-8e2b-d9de46141774
