searching,total_results,min_sale_price,max_sale_price,avg_sale_price_overall,msrp_value,profit_value,min_sale_price_embed,chart_url
pixar spotlight series wall e figure gpc01,23,24.99,84.95,40.83,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-c8d9a9bf-bd0f-42da-a36c-53603bf26288
pixar spotlight series woody figure gwg68,4,29.99,49.95,39.98,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-f6f457a5-dcea-4ac5-a8f0-32636d3c5b28
mega pokemon bulbasaur building toy kit hth75,19,33.0,69.95,43.44,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-44ed6be3-4e2c-45e0-869d-30ac42b34b96
mega pokemon charmander building toy kit hth76,7,33.0,49.0,40.58,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-35c955d0-edaa-4bb7-a704-36e7743407a3
mega pokemon mini motion dugtrio building hth73,0,nan,nan,nan,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-3f6ef4d3-7b31-4023-94c3-d76b8a374fc8
mega pokemon mini motion golbat building hth72,0,nan,nan,nan,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-6730e4ed-117a-418b-b0e7-9653c0c8f81a
mega pokemon motion butterfree with motion brick building set hkt22,16,29.99,62.99,44.47,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-f2512744-92cd-4a72-895a-c760d1a29ec1
mega pokemon pikachu building toy kit hth74,16,30.0,59.99,43.99,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-546adb47-3d10-4120-8d7a-b69597d71854
mega pokemon squirtle building toy kit hth77,10,22.0,49.0,36.74,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-41bfd7dc-fe62-44a0-9eea-fb13931e9d20
polly pocket dolls collector friends compact hkv74,40,44.94,75.0,52.3,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-01dcbec5-e83d-440f-8b51-0b6df12e031f
porsche 911 gt3 rs hrx26,33,300.0,2679.0,937.59,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-d5086a87-b1af-46a2-9e45-99428f97129f
porsche 917 k hxn06,42,17.5,229.99,62.05,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-5d2f93ed-e64f-488d-b63e-9ee64d386e01
porsche 962 hww91,37,13.95,119.99,40.49,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-3dc9d3ab-c813-4b2b-8557-fc52b2fc20df
barbie the movie doll hpk05,8,35.0,59.98,47.74,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-6337c590-85ab-437d-879e-3f169627ca2a
hot wheels red line club exclusive access jff64,54,20.5,145.0,38.0,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-1258b43f-6982-48c7-b0cc-ac06c22101a7
red line club selections 69 chevy camaro ss hgk83,23,31.4,47.0,36.0,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-553a385b-c0d0-49f0-988a-b8bc2107304b
mattel creations rock em sock em robots x figure8 gwv46,1,26.36,26.36,26.36,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-fdd5903f-49b7-47fe-b777-6f085536d97a
rlc exclusive 32 ford hgw19,21,39.95,89.95,48.56,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-a9983cba-f095-4b04-a88a-bc8268e24d3d
rlc exclusive 1944 willys mb gxj27,16,30.99,75.25,41.4,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-22a97158-665b-4565-9cee-ba1f654188eb
rlc exclusive 1952 dodge power wagon gxj19,31,34.0,65.0,40.55,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-d37a1836-d406-43ce-aed7-5344bb21aaab
rlc exclusive 1962 ford f100 gxj18,39,34.94,69.08,42.72,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-b9ece483-2c69-40a1-a2b5-70376e3aa77d
rlc exclusive 1962 ford f100 hgw23,13,35.0,69.09,45.83,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-1046524f-2923-4045-806b-dce43cfe3cf2
rlc exclusive 1964 jaguar e type hgk82,34,33.89,62.8,41.27,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-271e5e3b-75ac-4291-824a-ba9536744ae5
rlc exclusive 1969 chevy camaro ss hnl21,39,38.0,77.0,46.95,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-4ae6d5eb-1a01-4f5a-b0db-6894d353c541
rlc exclusive 1969 chevy c 10 glh94,16,38.99,93.0,59.02,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-0aae1af1-1648-4517-963a-21b60d602478
rlc exclusive 1969 dodge charger r t glh82,30,34.99,99.99,55.61,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-28772b08-5a12-4e6e-8e00-cd57f087ecf7
rlc exclusive 1969 dodge charger rt hnl23,11,28.0,39.99,31.54,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-b5628b05-f0f8-4cb1-bbd0-a19ba96dcec6
rlc exclusive 1971 de tomaso mangusta hnl22,32,26.99,45.13,32.23,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-0f19ee1e-8141-4421-b476-06c4c7b122a5
rlc exclusive 1972 skyline h t 2000gt r,34,37.0,72.86,45.56,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-58ce4632-8966-4633-bb8f-a64c8f1e30f7
hot wheels rlc 1975 chevrolet monte carlo hgk77,29,49.0,78.99,56.86,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-fabf0080-b175-4e48-8023-8630f6fc08e1
rlc exclusive 1986 porsche 959 hgk85,9,39.0,50.0,43.86,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-2bf79f65-d11b-4adb-aeb5-fe4dc8264dca
rlc exclusive 1986 porsche 959 hnl18,46,39.0,59.99,44.7,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-5c719c8e-8dae-4728-a1d9-66577fba7224
rlc exclusive 1990 chevy 454 ss hgk80,20,69.0,85.0,74.51,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-987e64b4-3ce1-4deb-bac7-aca9b47d76a2
rlc exclusive 1990 chevy 454 ss hnl20,13,43.97,59.95,50.75,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-a8efc44b-b7ef-4901-a14a-51292555a1c8
rlc exclusive 1991 bmw m3 gxj17,40,60.0,150.0,81.24,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-b2025035-e9e3-4ff2-83fe-68202ce7952f
rlc exclusive 1991 bmw m3 hnl25,41,41.94,82.0,58.54,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-96b034ee-94ee-4cbb-a584-3e6ac4d667ba
rlc exclusive 1993 ford mustang cobra r gxj20,32,36.46,60.0,45.98,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-f223e4b0-edc0-4773-a7bb-126d9e09d3da
rlc exclusive 1994 ryu asadas nsx hgk81,39,33.99,72.22,40.72,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-2b104eb7-b30c-4563-acea-f2a8245215df
rlc exclusive 1995 honda integra type r hmy22,39,49.0,60.0,54.21,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-78612bb7-1e1c-4346-b683-c4af5f1c76d8
rlc exclusive 2006 bmw m3 gxj28,22,51.0,69.99,58.22,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-d4c571d7-0128-4d10-b27f-3aad60a45257
rlc exclusive 2006 bmw m3 glh84,11,51.0,69.99,57.87,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-3bb7231f-153f-4f7a-8768-414c8ac8e35f
rlc exclusive 2020 convention 70 mustang boss 302 glh81,7,79.0,99.99,91.69,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-9845e9ae-8da6-41c3-95b3-8b244cf4cd16
volkswagen t1 rockster glh76,57,23.23,127.5,50.91,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-988e5b7e-d2a0-4d8c-ad2d-3abfbd0213bd
rlc exclusive 2020 super treasure hunt set glh99,33,444.44,480.0,457.02,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-09ce8f28-3ef6-4d15-80bd-26fae2f2f461
rlc exclusive 2021 mainline factory sealed set gtd82,50,974.89,1250.0,1037.44,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-491ea1be-6e2c-4b9f-bcb7-dc59dea5f6a6
rlc exclusive 2022 collector nationals blown delivery hgk65,9,23.5,39.88,27.82,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-e2426a44-c30a-4d66-a80e-9099c46d6d88
2022 hot wheels super treasure hunt set hgk86,15,415.0,615.0,482.65,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-04970c02-2812-4fd1-8878-5220b7b4b9b2
rlc exclusive 2022 mainline factory sealed set hcw16,50,974.89,1250.0,1035.46,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-93af1998-3154-4e33-bd6d-374363b39f62
rlc exclusive 2022 pink editions custom fleetside hgk70,12,23.5,45.99,30.32,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-8b5ae123-8c49-4d31-a41d-a53fb362b2c7
hot wheels rlc treasure hunt set hnl32,56,435.0,615.0,455.92,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-0c037e82-783b-4c41-8996-326152f096d6
rlc exclusive 2023 mainline factory sealed set hkl75,51,969.69,1195.0,1026.3,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-4fe8c302-3b5e-4000-8016-de366499ea53
rlc exclusive custom camaro rlc 20th anniversary hry34,30,24.99,84.9,41.6,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-66d3b63b-d3bb-47de-887f-0a404f9be20c
rlc exclusive custom corvette hck29,28,29.99,104.97,51.88,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-2376550e-0061-4525-8df0-5f577278fa2a
rlc exclusive custom mustang,21,27.0,70.0,40.97,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-5ea71261-38cd-4cb3-abc7-eba460967efc
rlc exclusive custom 72 datsun 24oz hnl17,44,37.0,99.99,46.7,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-43a66dc0-8a0c-4727-824b-9717fd2bd914
rlc exclusive datsun 150 hgw17,9,46.0,59.95,52.39,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-9012751b-bd1d-43ae-9c4b-64e725b9afe1
rlc hi po hauler,35,23.99,69.99,36.98,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-1f639d9f-6b5f-458b-b48d-e8cc081e6a5f
rlc exclusive holiday 1952 dodge power wagon hnl31,31,29.99,45.0,35.91,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-930c3f34-8e5a-4d6a-8af4-16b4e135b31f
rlc exclusive 2020 holiday hi po hauler glh91,18,26.0,38.99,31.5,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-a59c3696-e4e3-403a-a722-7c0278686fb1
rlc exclusive holiday 64 impala,11,79.0,109.97,89.07,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-ab48aa97-9f8a-40d4-8149-9be59dac1997
rlc exclusive honda s2000 hgw15,38,41.26,120.0,57.12,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-e85f4d5b-0eaf-4ee6-831a-3b4b370124f9
rlc exclusive hot wheels decals pack hgk91,5,19.99,24.0,21.99,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-1823035a-53a9-4438-9142-cf33c8901157
hot wheels rlc kawa bug a jfh82,52,42.95,128.5,53.51,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-520c151e-fed0-4ece-9ce4-9b636aa00de3
rlc exclusive lamborghini countach lp500 s,10,130.0,180.0,164.15,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-ee285514-acdb-428e-93c5-51e81b18dfa9
rlc exclusive magnus walker urban outlaw porsche 964 hnl26,36,46.49,60.0,51.37,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-b3088d5a-5d1b-4d49-87ba-2e915c6dd0e7
rlc mclaren f1 hgk75,20,62.48,137.5,75.16,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-de5612ec-4700-4397-9348-998d2e7e50d3
rlc exclusive mustang boss hoss hgw16,21,31.0,81.66,40.68,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-4fafa136-e637-4083-ba02-9cfec890ef10
rlc exclusive nissan skyline gt r hgk73,11,112.5,130.95,123.71,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-4c3efe26-85eb-4d51-be65-15abd5e10a2c
rlc exclusive pink edition 1962 ford f100 hnl11,18,34.94,109.99,48.58,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-9096812e-9361-43cd-acce-746ad0064cc7
rlc exclusive pink editions nissan skyline gt r hnl06,21,82.99,89.99,85.74,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-7203e3a1-2d12-4d88-be6e-d556674d9e40
rlc exclusive real riders wheels pack set 1 american hgk87,15,19.48,45.0,25.46,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-23abe421-0e9c-41c0-bccd-51402bf2cc1f
rlc exclusive real riders wheel packs set 2 hgk88,10,15.0,55.0,31.24,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-a0d0eb99-15b9-41e5-a448-819cc07fa15d
rlc exclusive real riders wheels pack set 3 hgk89,28,18.99,55.0,26.84,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-3491d92a-a2e3-4686-a600-8f1f3a575c68
rlc exclusive real riders wheels pack set 4 hgk90,8,18.99,45.0,23.74,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-cab0b824-de65-4506-8ab2-57f7bf7147f6
rlc exclusive rwb porsche 930 w akira nakai figurine,9,290.0,350.0,314.56,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-eb2c97eb-b206-4bde-95a3-02523fc0927d
rlc exclusive selections 1972 nissan skyline ht 2000gt r hnl30,18,41.99,74.93,49.54,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-b14348e5-5001-4066-aa71-c897df38ea72
rlc exclusive selections kawa bug a hnl29,16,42.99,54.99,46.48,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-426a03ec-da36-46bd-9a8a-ac474f9c6b9d
rlc exclusive tv series batmobile hck30,26,28.0,131.0,56.48,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-90a20bea-a9bd-4ad5-a776-da07e2de6e8c
rlc exclusive volkswagen drag bus glh95,27,69.95,145.0,96.1,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-57a233b5-cfd3-426f-a129-2055871dff1b
rlc exclusive volkswagen t1 rockster hnl19,40,31.99,50.25,37.06,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-a49f45e5-6d81-435b-a53d-95ebfa5851eb
rlc exclusive 70s dodge tradesman van hgk78,17,68.0,84.95,74.91,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-f788f60e-5307-4dbb-98fe-60cbcad83c57
rlc exclusive 21 ford bronco wildtrak hgk79,33,41.0,59.99,46.27,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-093c8af1-4c1a-4201-86e4-441721ff7a63
rlc exclusive 41 willys gasser holiday car hgw22,17,29.0,50.95,35.12,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-1823fb43-9076-48ac-bb88-135a5ff2da0e
rlc exclusive 66 super nova gxj07,48,22.99,48.0,32.95,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-19a87e3c-a76f-4d38-b806-369e08eef742
rlc exclusive 66 super nova hnl16,50,23.89,48.0,32.43,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-aa66eda4-b0f6-479a-9680-cc73455c3dbc
rlc exclusive 69 chevrolet camaro ss gxj16,15,39.99,59.99,48.59,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-04fd8f55-2dd0-4b6f-a5f9-ecf18de15d9a
rlc exclusive 71 amc javelin amx hmy23,40,33.0,75.66,41.48,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-5e01bb94-5696-49c7-9c11-71483d68290e
rlc exclusive 71 datsun 510 glh93,11,55.0,170.5,74.48,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-c4875fa7-7560-4da0-8233-d930ceb18140
rlc exclusive 82 lamborghini countach lp 500 s hgw20,35,41.0,129.99,53.2,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-7fbb5bae-543d-479c-89cb-f15ec69cc56b
rlc exclusive kawa bug a 49 vw beetle hgk76,7,124.99,145.0,136.89,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-a34ccea6-5f78-4c58-9eb3-55818cbd62fa
rlc selections 55 chevy gasser gdf87,55,22.0,90.88,38.05,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-9d9005ec-81ad-4134-bb96-137e4128567d
rlc selections 1969 chevy c 10 gxj21,29,36.99,58.97,42.0,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-37ae62d5-fa4f-4bc3-abe1-4942dc91ab05
rlc selections 1969 dodge charger r t gxj25,35,39.0,62.81,44.01,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-3792a4f5-962a-45d7-8faf-ed91847552ca
rlc selections 41 willys gasser glh88,43,17.5,75.0,28.25,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-2bd6509e-620c-4d76-b576-9822e4e1c4fb
rlc selections 82 lamborghini countach lp500 s hgw25,18,44.44,56.88,49.37,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-4f249efd-77f3-4716-afe4-1dc05ecebdd1
roots 50th anniversary barbie doll hmt99,14,75.0,144.47,92.79,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-21eed577-b881-48f3-a5d7-2bc3a04832c2
rosa parks barbie inspiring women doll fxd76,7,28.0,48.5,33.78,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-ec8367ba-29b3-42a3-b587-524d31e77173
sally ride barbie inspiring women doll fxd77,16,23.95,61.68,31.24,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-4f92f686-063c-45df-8700-788f83715563
samantha cristoforetti barbie doll gtj81,7,25.11,63.0,39.11,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-ad5dea20-329d-43c5-bb70-7e44bbdb5571
sean wotherspoon adidas hot wheels deora ii vehicle hjv83,10,19.99,31.0,24.97,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-8798c8c1-4438-40da-82a4-38f6566c51dc
uno artiste shantell martin hrl29,2,24.99,35.95,30.47,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-1cdd71af-dae2-40ef-b014-d9f62ce671a6
hhg46 shogun masters skeletor dark malice edition hhg46,0,nan,nan,nan,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-c7cf7fef-f939-4f9b-98fb-1651497463ad
shogun masters faker collector figure hjw05,1,540.0,540.0,540.0,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-41bb6e83-bb3e-4d70-bf90-7b75d402cf48
shogun masters he man collector figure hjw04,7,59.99,122.5,86.06,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-235cb4ab-4e03-4462-b281-3f938ffadfef
shogun masters skeletor gyw82,11,225.0,399.88,302.61,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-d7de1098-fa6e-4d24-bdd7-61c4db03ddad
shogun masters skeletor golden havoc edition hhg47,6,199.0,269.95,223.16,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-c03122dc-089f-468c-b674-621b99ed61e2
star wars c 3po x barbie doll gly30,13,159.0,220.0,188.82,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-2a1b1a1c-85f5-49af-a43f-36a8aca7251b
star wars chewbacca barbie doll gmm96,10,550.0,929.0,644.79,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-9ab650e6-916c-4ea0-880b-473326721b01
star wars rey x barbie doll gly28,26,72.0,145.0,93.61,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-9ba6c095-b295-4805-b7cd-cfdf9ce89ad2
star wars starships select at st with chewbacca hrl25,17,24.0,50.24,31.42,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-d88bc5ce-9145-436d-be9c-396a6de7e904
star wars stormtrooper x barbie doll gly29,9,124.99,175.0,138.2,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-091076c7-fe97-4bfe-8bdd-746661b76538
star wars x barbie darth vader inspired doll ght80,13,130.0,500.0,232.15,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-98ecd01a-8e19-453b-a112-72dfeb16a812
stoney clover lane barbie doll gtj80,13,18.99,80.34,50.17,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-319a52f1-9a7f-4653-b902-d45a0a39ec66
street sharks 30th jab hyd58,2,46.99,49.99,48.49,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-8f013005-1e84-4223-985a-6f10306cbadd
street sharks 30th ripster hyd57,53,9.99,275.0,59.09,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-fe99294f-762d-4b95-8260-f18229270004
street sharks 30th slash hyd59,12,39.99,168.0,76.61,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-d5792202-6cea-47b9-9e94-1219eb47dc48
supergirl barbie doll hkg13,25,24.99,90.0,41.22,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-6eb9bc38-9a49-4a4e-8e9e-b449c0e7f902
susan b anthony barbie inspiring women doll ght84,20,26.99,49.99,36.21,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-6eeee440-5698-4449-a9e5-9d2f44cbdc96
the beastlies core logo black and white socks,14,10.0,41.99,16.97,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-1879568a-2c1e-4154-9575-861155838843
the lost world jurassic park collector dinosaur figure geosternbergia hlt24,8,12.95,23.99,17.8,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-4b96390d-11b5-4efa-a648-c9b46327c0ea
tokidoki uno card game hjm82,4,45.0,76.41,62.7,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-83d1cb6d-e14a-4834-8238-728153cb68c5
tokidoki uno reversible bucket hat hmw61,0,nan,nan,nan,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-f9ec0de5-1c97-45bb-af7b-8b5f09986124
tony hawk hot wheels skate wildfire deck fingerboard hpp94,41,0.99,35.0,10.8,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-e84674c3-c9b2-4a61-91f0-83a27b4e45e4
top gun maverick barbie doll ght64,10,81.16,150.0,112.51,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-1baeb57b-b36b-492f-9e3c-10cc84e80cf7
uno artiste series takashi murakami hjr22,33,31.39,73.0,40.19,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-283028f9-56be-45ff-8ab3-9cb7e1657f3e
uno deluxe retro hgl63,0,nan,nan,nan,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-2bea201d-8a93-4139-ab7f-610bbe5ac972
uno fandom avatar the last airbender jbd87,0,nan,nan,nan,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-bc0f8e30-91e5-4154-ad86-a1682e63d2bf
uno fandom disney villains hxr41,0,nan,nan,nan,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-1f422f45-cdbf-4143-aeb6-1fb96b3804cf
uno fandom harry potter gryffindor jbd82,0,nan,nan,nan,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-0e57be38-d7fc-4ad0-9b19-bd354bb3f1e7
uno fandom harry potter hufflepuff jbd83,0,nan,nan,nan,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-51335863-d14e-4be7-af6c-7076de993af7
uno fandom harry potter ravenclaw jbd84,0,nan,nan,nan,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-35d69d59-4ffe-48c1-a508-4528ca5ee715
uno fandom harry potter slytherin jbd85,0,nan,nan,nan,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-918c91a4-4183-4889-88f9-d8c6da7f3b4c
uno fandom monster high hyh54,1,22.95,22.95,22.95,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-a65c6b7e-86b8-42bc-a628-a059f79d4b5f
uno fandom motu hyh55,0,nan,nan,nan,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-e96b2c03-d7c6-4824-bfd7-87ea89127ae8
uno fandom nfl cowboys hyh50,0,nan,nan,nan,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-997bd20f-807f-4920-83a2-548fc9fbd0de
uno fandom nfl chiefs hyh48,0,nan,nan,nan,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-a78cca51-737c-481f-a47e-24179d6f781d
uno fandom nfl patriots hyh49,0,nan,nan,nan,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-ee569634-5794-4104-836d-de3bf6ea170b
uno fandom nfl eagles hyh51,0,nan,nan,nan,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-7ddd97a0-40c8-4818-92f8-bd64f121f3d9
uno fandom nfl steelers hyh53,0,nan,nan,nan,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-a2644c88-5cad-4bfe-83a7-31b0aa58fdfa
uno fandom nfl 49ers hyh52,0,nan,nan,nan,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-7336dc81-bab1-4570-b1a4-884a7550c118
uno fandom star trek the original series jbd86,2,75.95,79.95,77.95,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-e1e0f334-a9ae-497c-8591-f9bad44d502e
uno super bowl jfd59,2,14.88,21.97,18.42,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-9e64c11c-a7c7-4f7d-9646-a963452294be
uno super bowl jfd60,3,14.88,35.88,24.24,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-f012a9f6-bdca-4711-a4d9-107bf0c27053
uno ultimate marvel spider man 2099 vs venom add on 2 pack hwn31,13,31.0,50.0,36.9,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-7d4ed558-02c1-4a36-9040-e7605b877432
uno ultimate marvel hhv87,45,12.74,45.0,21.76,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-489e7341-197f-4ff1-913c-655a005e0913
mc revealed uno wild one tote bag,0,nan,nan,nan,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-930db975-6ae9-4f9a-a794-a3287ff850e2
uno x kartell hww69,0,nan,nan,nan,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-2d080148-7489-4d66-9e4a-000bb0505485
uno artiste shepard fairey hgc02,13,18.89,29.99,21.92,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-ddb9d56e-96ca-4228-b7d9-84537f4cbfdf
veefriends uno card game hlk98,7,18.99,29.0,21.85,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-ec7be402-ccab-44fb-b72f-39506b1431d3
vintage barbie poster,29,12.99,74.99,26.8,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-1d91a177-3a97-4c5e-817b-70b2cf164663
virgil abloh motu he man hnv12,20,34.95,79.0,47.18,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-7ef2332b-0777-4f80-854f-ea2fe6eff228
virgil abloh motu battle cat hnv14,8,39.99,79.0,53.4,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-35bc51d1-88c7-49e8-8292-89ff026413fb
virgil abloh motu virgil abloh motu skele god deluxe hnv15,7,37.0,46.0,41.95,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-9945b480-ac91-4179-a35e-cece529b034a
virgil abloh motu skeletor hnv13,12,29.99,45.0,36.19,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-8efec5c1-d16e-47b7-86c0-31218a39e8ae
weird barbie barbie the movie hyb84,16,129.99,279.95,157.3,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-3b2ac222-086f-4bac-a919-b26cdd08737a
